emdb_id,resolution,fitted_pdbs,deposition_date,map_release_date
EMD-20693,2.56,6u95,2019-09-06T00:00:00Z,2019-09-18T00:00:00Z
EMD-10122,3.7,6s8h,2019-07-10T00:00:00Z,2019-09-25T00:00:00Z
EMD-10125,3.1,6s8n,2019-07-10T00:00:00Z,2019-09-25T00:00:00Z
EMD-0776,2.67,6ku9,2019-08-31T00:00:00Z,2019-09-25T00:00:00Z
EMD-10121,3.5,6s8g,2019-07-10T00:00:00Z,2019-09-25T00:00:00Z
EMD-20690,3.91,6u8r,2019-09-05T00:00:00Z,2020-03-25T00:00:00Z
EMD-20702,2.9,6u9v,2019-09-09T00:00:00Z,2019-10-23T00:00:00Z
EMD-20691,3.14,6u8s,2019-09-05T00:00:00Z,2020-03-25T00:00:00Z
EMD-10176,4.0,,2019-08-03T00:00:00Z,2019-09-25T00:00:00Z
EMD-20607,3.9,6u0m,2019-08-14T00:00:00Z,2020-03-25T00:00:00Z
EMD-20615,3.3,6u20,2019-08-18T00:00:00Z,2020-06-03T00:00:00Z
EMD-20612,4.0,6u1n,2019-08-16T00:00:00Z,2020-02-26T00:00:00Z
EMD-20579,3.8,6q2s,2019-08-08T00:00:00Z,2019-10-02T00:00:00Z
EMD-20576,3.65,6q2o,2019-08-08T00:00:00Z,2019-10-02T00:00:00Z
EMD-20578,4.3,6q2r,2019-08-08T00:00:00Z,2019-10-02T00:00:00Z
EMD-20575,4.4,6q2n,2019-08-08T00:00:00Z,2019-10-02T00:00:00Z
EMD-20577,3.4,,2019-08-08T00:00:00Z,2019-10-02T00:00:00Z
EMD-20580,3.5,,2019-08-08T00:00:00Z,2019-10-02T00:00:00Z
EMD-10315,3.3,6sv4,2019-09-28T00:00:00Z,2020-03-04T00:00:00Z
EMD-10312,3.4,6sue,2019-09-13T00:00:00Z,2019-11-06T00:00:00Z
EMD-10335,2.8,,2019-09-24T00:00:00Z,2020-04-22T00:00:00Z
EMD-10377,2.6,6t4q,2019-10-14T00:00:00Z,2019-12-25T00:00:00Z
EMD-10294,4.6,6srs,2019-09-05T00:00:00Z,2019-11-06T00:00:00Z
EMD-10367,3.6,6t25,2019-10-07T00:00:00Z,2020-03-04T00:00:00Z
EMD-10363,3.3,6t1y,2019-10-07T00:00:00Z,2020-03-04T00:00:00Z
EMD-4435,3.9,6iac,2018-11-26T00:00:00Z,2019-11-06T00:00:00Z
EMD-10364,3.7,6t20,2019-10-07T00:00:00Z,2020-03-04T00:00:00Z
EMD-10325,4.6,,2019-09-22T00:00:00Z,2019-11-06T00:00:00Z
EMD-10313,3.4,6suf,2019-09-13T00:00:00Z,2019-11-06T00:00:00Z
EMD-10389,3.7,6t72,2019-10-21T00:00:00Z,2020-01-15T00:00:00Z
EMD-20260,3.94,6p65,2019-05-31T00:00:00Z,2019-11-20T00:00:00Z
EMD-10419,3.39,6t9o,2019-10-28T00:00:00Z,2019-11-20T00:00:00Z
EMD-10418,2.96,6t9n,2019-10-28T00:00:00Z,2019-11-20T00:00:00Z
EMD-10402,3.99,6t8o,2019-10-24T00:00:00Z,2019-11-20T00:00:00Z
EMD-10400,4.34,6t8g,2019-10-24T00:00:00Z,2019-11-20T00:00:00Z
EMD-4405,3.1,6i3n,2018-11-06T00:00:00Z,2019-11-20T00:00:00Z
EMD-10405,4.8,,2019-10-24T00:00:00Z,2019-11-20T00:00:00Z
EMD-10404,4.63,,2019-10-24T00:00:00Z,2019-11-20T00:00:00Z
EMD-10403,4.91,,2019-10-24T00:00:00Z,2019-11-20T00:00:00Z
EMD-20727,3.28,6ucb,2019-09-15T00:00:00Z,2019-12-04T00:00:00Z
EMD-20733,3.3,6ud4,2019-09-18T00:00:00Z,2019-12-04T00:00:00Z
EMD-20734,3.2,6ud8,2019-09-18T00:00:00Z,2019-12-04T00:00:00Z
EMD-20769,2.87,6uh7,2019-09-26T00:00:00Z,2019-12-18T00:00:00Z
EMD-20768,2.98,6uh6,2019-09-26T00:00:00Z,2019-12-18T00:00:00Z
EMD-20732,3.5,,2019-09-18T00:00:00Z,2019-12-18T00:00:00Z
EMD-20906,2.3,6uva,2019-11-01T00:00:00Z,2020-04-01T00:00:00Z
EMD-20915,4.2,6uvs,2019-11-04T00:00:00Z,2020-04-29T00:00:00Z
EMD-20914,4.0,6uvr,2019-11-04T00:00:00Z,2020-04-29T00:00:00Z
EMD-20908,3.1,6uvn,2019-11-03T00:00:00Z,2020-01-29T00:00:00Z
EMD-20909,3.8,,2019-11-04T00:00:00Z,2020-09-16T00:00:00Z
EMD-20545,2.9,6q07,2019-08-01T00:00:00Z,2019-12-11T00:00:00Z
EMD-20818,4.3,6um6,2019-10-09T00:00:00Z,2019-12-18T00:00:00Z
EMD-20837,2.6,,2019-10-16T00:00:00Z,2019-12-11T00:00:00Z
EMD-20846,3.04,6uqf,2019-10-19T00:00:00Z,2019-12-11T00:00:00Z
EMD-20847,3.54,6uqg,2019-10-19T00:00:00Z,2019-12-11T00:00:00Z
EMD-20829,3.0,,2019-10-14T00:00:00Z,2019-12-11T00:00:00Z
EMD-4890,3.1,6rie,2019-04-23T00:00:00Z,2019-12-18T00:00:00Z
EMD-21073,4.3,6v6s,2019-12-05T00:00:00Z,2020-01-01T00:00:00Z
EMD-4891,4.2,,2019-04-23T00:00:00Z,2019-12-18T00:00:00Z
EMD-4523,2.8,6qdp,2019-01-02T00:00:00Z,
EMD-4522,2.63,6qdo,2019-01-02T00:00:00Z,
EMD-4524,2.8,6qdq,2019-01-02T00:00:00Z,
EMD-21074,3.8,,2019-12-05T00:00:00Z,2020-01-01T00:00:00Z
EMD-20933,4.7,6uxv,2019-11-08T00:00:00Z,2020-03-18T00:00:00Z
EMD-21034,4.4,6v3e,2019-11-25T00:00:00Z,2020-02-05T00:00:00Z
EMD-21096,4.63,6v86,2019-12-10T00:00:00Z,2020-02-19T00:00:00Z
EMD-20903,3.0,6uuz,2019-11-01T00:00:00Z,2020-01-01T00:00:00Z
EMD-20719,3.5,,2019-09-13T00:00:00Z,2020-01-01T00:00:00Z
EMD-21105,3.16,,2019-12-11T00:00:00Z,2020-01-15T00:00:00Z
EMD-20353,2.2,6pj6,2019-06-27T00:00:00Z,2020-01-22T00:00:00Z
EMD-10543,3.07,6tpq,2019-12-13T00:00:00Z,2020-09-30T00:00:00Z
EMD-21009,3.8,6v11,2019-11-19T00:00:00Z,2020-01-22T00:00:00Z
EMD-21187,3.3,6vfs,2020-01-06T00:00:00Z,2020-01-22T00:00:00Z
EMD-21194,2.9,6vfx,2020-01-06T00:00:00Z,2020-01-22T00:00:00Z
EMD-21195,2.3,,2020-01-06T00:00:00Z,2020-01-22T00:00:00Z
EMD-21196,4.1,,2020-01-06T00:00:00Z,2020-01-22T00:00:00Z
EMD-21204,4.0,,2020-01-09T00:00:00Z,2020-01-22T00:00:00Z
EMD-10180,3.3,6sgb,2019-08-03T00:00:00Z,2019-09-25T00:00:00Z
EMD-20258,3.2,6p5n,2019-05-30T00:00:00Z,2019-09-25T00:00:00Z
EMD-20538,3.0,6pzw,2019-08-01T00:00:00Z,2019-12-04T00:00:00Z
EMD-20540,3.17,6pzy,2019-08-01T00:00:00Z,2019-12-04T00:00:00Z
EMD-20541,3.6,6pzz,2019-08-01T00:00:00Z,2019-12-04T00:00:00Z
EMD-20505,4.9,6pwc,2019-07-22T00:00:00Z,2019-12-04T00:00:00Z
EMD-20113,3.3,6ola,2019-04-16T00:00:00Z,2019-09-25T00:00:00Z
EMD-20558,3.77,,2019-08-03T00:00:00Z,2019-12-11T00:00:00Z
EMD-20656,2.8,6u5u,2019-08-28T00:00:00Z,2019-10-16T00:00:00Z
EMD-20655,2.9,6u5t,2019-08-28T00:00:00Z,2019-10-16T00:00:00Z
EMD-20658,3.3,6u5w,2019-08-28T00:00:00Z,2019-10-16T00:00:00Z
EMD-20657,2.8,6u5v,2019-08-28T00:00:00Z,2019-10-16T00:00:00Z
EMD-20686,3.4,6u8a,2019-09-04T00:00:00Z,2019-10-16T00:00:00Z
EMD-20749,2.9,6ue7,2019-09-20T00:00:00Z,2020-02-19T00:00:00Z
EMD-10384,3.7,6t64,2019-10-17T00:00:00Z,2020-01-15T00:00:00Z
EMD-10233,3.7,6sl0,2019-08-16T00:00:00Z,2019-10-30T00:00:00Z
EMD-10231,2.8,6sky,2019-08-16T00:00:00Z,2019-10-30T00:00:00Z
EMD-10234,3.6,6sl1,2019-08-16T00:00:00Z,2019-10-30T00:00:00Z
EMD-10232,3.4,6skz,2019-08-16T00:00:00Z,2019-10-30T00:00:00Z
EMD-10295,2.75,6ssj,2019-09-08T00:00:00Z,2020-01-01T00:00:00Z
EMD-10150,2.97,6sdz,2019-07-29T00:00:00Z,2019-11-13T00:00:00Z
EMD-10362,2.8,6t17,2019-10-03T00:00:00Z,2019-10-30T00:00:00Z
EMD-20839,2.7,6uph,2019-10-17T00:00:00Z,2019-11-06T00:00:00Z
EMD-4442,3.5,6ib1,2018-11-28T00:00:00Z,2019-11-06T00:00:00Z
EMD-4440,3.8,6iaw,2018-11-27T00:00:00Z,2019-11-06T00:00:00Z
EMD-4438,3.3,6iat,2018-11-27T00:00:00Z,2019-11-06T00:00:00Z
EMD-4436,3.8,,2018-11-26T00:00:00Z,2019-11-06T00:00:00Z
EMD-4437,4.7,,2018-11-26T00:00:00Z,2019-11-06T00:00:00Z
EMD-20861,3.6,6uro,2019-10-23T00:00:00Z,2019-11-27T00:00:00Z
EMD-20876,3.6,6v8i,2019-10-29T00:00:00Z,2020-03-04T00:00:00Z
EMD-20875,4.14,6v8i,2019-10-29T00:00:00Z,2020-03-04T00:00:00Z
EMD-20874,3.69,6v8i,2019-10-29T00:00:00Z,2020-03-04T00:00:00Z
EMD-20873,3.45,6v8i,2019-10-29T00:00:00Z,2020-03-04T00:00:00Z
EMD-20872,3.96,6v8i,2019-10-29T00:00:00Z,2020-03-04T00:00:00Z
EMD-20833,3.5,6uov,2019-10-15T00:00:00Z,2020-07-01T00:00:00Z
EMD-10380,3.11,6t59,2019-10-15T00:00:00Z,2019-11-27T00:00:00Z
EMD-4980,4.4,6rqc,2019-05-15T00:00:00Z,2019-11-20T00:00:00Z
EMD-10112,3.5,6s7t,2019-07-05T00:00:00Z,2019-12-18T00:00:00Z
EMD-10110,3.5,6s7o,2019-07-05T00:00:00Z,2019-12-18T00:00:00Z
EMD-9907,3.2,6k32,2019-05-16T00:00:00Z,2019-11-20T00:00:00Z
EMD-10111,3.2,6s7p,2019-07-05T00:00:00Z,2019-12-25T00:00:00Z
EMD-0864,1.73,6lav,2019-11-13T00:00:00Z,2019-11-27T00:00:00Z
EMD-10491,4.8,6tf9,2019-11-13T00:00:00Z,2019-12-11T00:00:00Z
EMD-20542,2.5,6q04,2019-08-01T00:00:00Z,2019-12-11T00:00:00Z
EMD-20544,2.7,6q06,2019-08-01T00:00:00Z,2019-12-11T00:00:00Z
EMD-20543,2.8,6q05,2019-08-01T00:00:00Z,2019-12-11T00:00:00Z
EMD-21095,4.38,6v85,2019-12-10T00:00:00Z,2020-02-19T00:00:00Z
EMD-21029,3.8,6v38,2019-11-25T00:00:00Z,2019-12-25T00:00:00Z
EMD-21036,4.0,6v3g,2019-11-25T00:00:00Z,2019-12-25T00:00:00Z
EMD-21037,3.5,6v3h,2019-11-25T00:00:00Z,2020-07-01T00:00:00Z
EMD-21047,4.1,,2019-11-28T00:00:00Z,2020-03-04T00:00:00Z
EMD-21046,4.1,,2019-11-28T00:00:00Z,2020-03-04T00:00:00Z
EMD-21045,4.7,,2019-11-28T00:00:00Z,2020-03-04T00:00:00Z
EMD-0713,2.8,6klo,2019-07-30T00:00:00Z,2020-01-15T00:00:00Z
EMD-0721,2.9,6klx,2019-07-30T00:00:00Z,2020-01-15T00:00:00Z
EMD-0712,3.4,6kln,2019-07-30T00:00:00Z,2020-01-15T00:00:00Z
EMD-21071,3.77,6v6d,2019-12-05T00:00:00Z,2020-04-01T00:00:00Z
EMD-4531,2.83,6qdw,2019-01-03T00:00:00Z,2020-01-15T00:00:00Z
EMD-21157,3.37,6ven,2020-01-02T00:00:00Z,2020-01-15T00:00:00Z
EMD-9891,3.31,6jx7,2019-04-22T00:00:00Z,2020-01-15T00:00:00Z
EMD-0108,2.9,6h05,2018-07-06T00:00:00Z,2020-01-22T00:00:00Z
EMD-21155,3.9,6vec,2019-12-31T00:00:00Z,2020-12-09T00:00:00Z
EMD-0782,3.4,6kxs,2019-09-12T00:00:00Z,2020-02-05T00:00:00Z
EMD-10177,3.1,6sga,2019-08-03T00:00:00Z,2019-09-18T00:00:00Z
EMD-20614,3.0,6u1x,2019-08-17T00:00:00Z,2020-01-22T00:00:00Z
EMD-20623,2.83,6u2l,2019-08-20T00:00:00Z,2019-09-25T00:00:00Z
EMD-20621,2.93,6u2k,2019-08-20T00:00:00Z,2019-09-25T00:00:00Z
EMD-20627,3.63,6u2w,2019-08-20T00:00:00Z,2019-09-25T00:00:00Z
EMD-20610,3.02,6u0v,2019-08-14T00:00:00Z,2020-08-19T00:00:00Z
EMD-10236,2.84,6sl5,2019-08-18T00:00:00Z,2020-06-24T00:00:00Z
EMD-20349,3.4,6pif,2019-06-26T00:00:00Z,2019-10-02T00:00:00Z
EMD-20351,2.9,6pij,2019-06-26T00:00:00Z,2019-10-02T00:00:00Z
EMD-20350,3.5,6pig,2019-06-26T00:00:00Z,2019-10-02T00:00:00Z
EMD-10334,3.0,,2019-09-24T00:00:00Z,2020-04-22T00:00:00Z
EMD-20235,3.2,6p1h,2019-05-19T00:00:00Z,2019-10-02T00:00:00Z
EMD-20221,4.0,6oy3,2019-05-14T00:00:00Z,2019-11-06T00:00:00Z
EMD-10144,3.3,6sco,2019-07-25T00:00:00Z,2019-10-02T00:00:00Z
EMD-11199,4.6,6zga,2020-06-18T00:00:00Z,2021-02-17T00:00:00Z
EMD-20796,3.56,6ujc,2019-10-02T00:00:00Z,2020-02-05T00:00:00Z
EMD-4691,3.62,,2019-03-12T00:00:00Z,2019-10-16T00:00:00Z
EMD-20810,3.7,6ukr,2019-10-05T00:00:00Z,
EMD-9204,3.2,6mrl,2018-10-14T00:00:00Z,2019-10-16T00:00:00Z
EMD-4971,3.8,,2019-05-10T00:00:00Z,2019-10-16T00:00:00Z
EMD-10396,3.2,6t7i,2019-10-22T00:00:00Z,2019-12-25T00:00:00Z
EMD-10393,4.0,6t7c,2019-10-21T00:00:00Z,2020-04-29T00:00:00Z
EMD-10391,3.7,6t7a,2019-10-21T00:00:00Z,2020-04-29T00:00:00Z
EMD-10390,3.2,6t79,2019-10-21T00:00:00Z,2020-04-29T00:00:00Z
EMD-20104,4.2,6okt,2019-04-15T00:00:00Z,2019-10-30T00:00:00Z
EMD-20105,3.8,6oku,2019-04-15T00:00:00Z,2019-10-30T00:00:00Z
EMD-20103,4.2,6oks,2019-04-15T00:00:00Z,2019-10-30T00:00:00Z
EMD-20102,4.2,6okr,2019-04-15T00:00:00Z,2019-10-30T00:00:00Z
EMD-10398,4.0,6t83,2019-10-24T00:00:00Z,2019-12-25T00:00:00Z
EMD-10406,3.05,6t90,2019-10-25T00:00:00Z,2020-05-06T00:00:00Z
EMD-10408,3.49,6t93,2019-10-25T00:00:00Z,2020-05-06T00:00:00Z
EMD-10407,4.13,6t91,2019-10-25T00:00:00Z,
EMD-20947,3.96,6uye,2019-11-13T00:00:00Z,2020-03-11T00:00:00Z
EMD-4418,3.9,6i5t,2018-11-14T00:00:00Z,2019-11-20T00:00:00Z
EMD-4420,3.9,6i5u,2018-11-14T00:00:00Z,2019-11-20T00:00:00Z
EMD-20925,3.5,6uwn,2019-11-05T00:00:00Z,2020-03-18T00:00:00Z
EMD-20929,3.5,6ux4,2019-11-06T00:00:00Z,2020-03-18T00:00:00Z
EMD-20932,4.9,6uxb,2019-11-07T00:00:00Z,2020-03-18T00:00:00Z
EMD-20931,4.5,6uxa,2019-11-07T00:00:00Z,2020-03-18T00:00:00Z
EMD-20862,3.27,6urt,2019-10-24T00:00:00Z,2020-10-28T00:00:00Z
EMD-20822,3.63,6uo8,2019-10-14T00:00:00Z,2020-06-10T00:00:00Z
EMD-20860,3.0,6urg,2019-10-23T00:00:00Z,2019-11-27T00:00:00Z
EMD-20878,3.4,6utg,2019-10-29T00:00:00Z,2020-09-09T00:00:00Z
EMD-20877,3.4,6utf,2019-10-29T00:00:00Z,2020-09-09T00:00:00Z
EMD-20811,3.2,6uks,2019-10-05T00:00:00Z,2020-02-05T00:00:00Z
EMD-20808,3.81,6ukp,2019-10-05T00:00:00Z,2020-02-12T00:00:00Z
EMD-20805,4.3,,2019-10-04T00:00:00Z,2019-12-04T00:00:00Z
EMD-20949,3.24,6uz0,2019-11-14T00:00:00Z,2020-01-01T00:00:00Z
EMD-20951,3.5,6uz3,2019-11-14T00:00:00Z,2020-01-01T00:00:00Z
EMD-20968,3.3,6v03,2019-11-18T00:00:00Z,2020-01-15T00:00:00Z
EMD-20967,3.9,6v01,2019-11-18T00:00:00Z,2019-12-04T00:00:00Z
EMD-21004,3.77,6v10,2019-11-19T00:00:00Z,2019-12-11T00:00:00Z
EMD-10524,2.9,6tmk,2019-12-04T00:00:00Z,2020-12-16T00:00:00Z
EMD-10535,3.07,6tnn,2019-12-09T00:00:00Z,2020-09-30T00:00:00Z
EMD-10540,4.05,6tnz,2019-12-10T00:00:00Z,2019-12-18T00:00:00Z
EMD-10539,3.08,6tny,2019-12-10T00:00:00Z,2019-12-18T00:00:00Z
EMD-10523,3.5,6tmj,2019-12-04T00:00:00Z,2020-12-16T00:00:00Z
EMD-20644,3.8,6u5f,2019-08-27T00:00:00Z,2020-04-15T00:00:00Z
EMD-10528,3.45,6tmv,2019-12-05T00:00:00Z,2020-04-22T00:00:00Z
EMD-21030,3.04,6v39,2019-11-25T00:00:00Z,2020-02-05T00:00:00Z
EMD-21031,2.82,6v3a,2019-11-25T00:00:00Z,2020-02-05T00:00:00Z
EMD-21032,2.91,6v3b,2019-11-25T00:00:00Z,2020-02-05T00:00:00Z
EMD-21033,2.95,6v3d,2019-11-25T00:00:00Z,2020-02-05T00:00:00Z
EMD-20249,3.2,6p4h,2019-05-27T00:00:00Z,2019-09-18T00:00:00Z
EMD-20449,2.88,6pqo,2019-07-09T00:00:00Z,2020-01-08T00:00:00Z
EMD-20450,3.06,6pqp,2019-07-09T00:00:00Z,2020-01-08T00:00:00Z
EMD-20451,2.81,6pqq,2019-07-09T00:00:00Z,2020-01-08T00:00:00Z
EMD-20470,3.2,6pt0,2019-07-14T00:00:00Z,2020-02-12T00:00:00Z
EMD-20467,3.3,6psx,2019-07-14T00:00:00Z,2019-09-25T00:00:00Z
EMD-20468,2.8,6psy,2019-07-14T00:00:00Z,2019-09-25T00:00:00Z
EMD-20379,2.9,6plx,2019-07-01T00:00:00Z,2021-01-06T00:00:00Z
EMD-20380,2.9,6ply,2019-07-01T00:00:00Z,2021-01-06T00:00:00Z
EMD-20381,3.0,6plz,2019-07-01T00:00:00Z,2021-01-06T00:00:00Z
EMD-20594,3.05,6u02,2019-08-13T00:00:00Z,2019-12-04T00:00:00Z
EMD-20616,3.49,6u23,2019-08-19T00:00:00Z,2019-09-25T00:00:00Z
EMD-20584,3.5,6tys,2019-08-09T00:00:00Z,2019-10-09T00:00:00Z
EMD-20617,3.5,,2019-08-19T00:00:00Z,2019-09-25T00:00:00Z
EMD-20603,4.4,,2019-08-14T00:00:00Z,2019-09-25T00:00:00Z
EMD-20606,4.9,,2019-08-14T00:00:00Z,2019-09-25T00:00:00Z
EMD-20559,3.82,,2019-08-03T00:00:00Z,2019-12-11T00:00:00Z
EMD-20560,3.77,,2019-08-03T00:00:00Z,2019-12-11T00:00:00Z
EMD-20643,3.5,6u5b,2019-08-27T00:00:00Z,2020-04-15T00:00:00Z
EMD-20626,3.6,6u2v,2019-08-20T00:00:00Z,2020-06-03T00:00:00Z
EMD-20648,3.5,6u5k,2019-08-27T00:00:00Z,2020-04-15T00:00:00Z
EMD-20647,3.5,6u5j,2019-08-27T00:00:00Z,2020-04-15T00:00:00Z
EMD-20646,4.0,6u5h,2019-08-27T00:00:00Z,2020-04-15T00:00:00Z
EMD-20677,3.7,6u84,2019-09-04T00:00:00Z,2019-10-16T00:00:00Z
EMD-20630,2.46,6u3q,2019-08-22T00:00:00Z,2020-05-27T00:00:00Z
EMD-20669,3.53,6ui6,2019-09-03T00:00:00Z,2019-10-02T00:00:00Z
EMD-20670,3.65,6ui7,2019-09-03T00:00:00Z,2019-10-02T00:00:00Z
EMD-10285,3.34,6spg,2019-09-01T00:00:00Z,2019-10-16T00:00:00Z
EMD-10284,2.89,6spf,2019-09-01T00:00:00Z,2019-10-23T00:00:00Z
EMD-10282,3.28,6spd,2019-09-01T00:00:00Z,2019-10-16T00:00:00Z
EMD-10280,2.82,6spb,2019-09-01T00:00:00Z,2019-10-16T00:00:00Z
EMD-10281,2.95,6spc,2019-09-01T00:00:00Z,2019-10-16T00:00:00Z
EMD-10283,3.6,6spe,2019-09-01T00:00:00Z,2019-10-16T00:00:00Z
EMD-10162,4.0,"6sfw,6sfx",2019-07-31T00:00:00Z,2019-10-16T00:00:00Z
EMD-10273,4.3,6sof,2019-08-29T00:00:00Z,2019-11-13T00:00:00Z
EMD-9924,4.1,,2019-06-04T00:00:00Z,2019-11-06T00:00:00Z
EMD-9734,3.9,6iug,2018-11-28T00:00:00Z,2019-11-06T00:00:00Z
EMD-20705,3.65,6ua4,2019-09-10T00:00:00Z,2020-03-25T00:00:00Z
EMD-20707,3.84,6uaj,2019-09-10T00:00:00Z,2020-03-25T00:00:00Z
EMD-20706,3.79,6ua5,2019-09-10T00:00:00Z,2020-03-25T00:00:00Z
EMD-20716,4.53,,2019-09-13T00:00:00Z,2020-03-25T00:00:00Z
EMD-20709,4.5,,2019-09-11T00:00:00Z,2020-03-25T00:00:00Z
EMD-20723,4.42,,2019-09-13T00:00:00Z,2020-03-25T00:00:00Z
EMD-20718,4.05,,2019-09-13T00:00:00Z,2020-03-25T00:00:00Z
EMD-20286,4.35,6pb4,2019-06-13T00:00:00Z,2020-03-18T00:00:00Z
EMD-20288,4.29,6pb6,2019-06-13T00:00:00Z,2020-03-18T00:00:00Z
EMD-20395,3.91,6pmj,2019-07-02T00:00:00Z,2020-05-13T00:00:00Z
EMD-20287,4.52,6pb5,2019-06-13T00:00:00Z,2020-03-18T00:00:00Z
EMD-10473,3.92,6te0,2019-11-10T00:00:00Z,2019-11-27T00:00:00Z
EMD-20330,2.97,6peq,2019-06-20T00:00:00Z,2019-12-04T00:00:00Z
EMD-10474,4.1,,2019-11-10T00:00:00Z,2019-11-27T00:00:00Z
EMD-10475,4.2,,2019-11-10T00:00:00Z,2019-11-27T00:00:00Z
EMD-20926,2.8,6uwr,2019-11-05T00:00:00Z,2020-01-22T00:00:00Z
EMD-20927,3.1,6uwt,2019-11-05T00:00:00Z,2020-01-22T00:00:00Z
EMD-20922,3.08,6uwf,2019-11-05T00:00:00Z,2020-06-03T00:00:00Z
EMD-20950,4.2,6uz2,2019-11-14T00:00:00Z,2020-03-04T00:00:00Z
EMD-20962,4.4,6uzl,2019-11-15T00:00:00Z,2020-03-04T00:00:00Z
EMD-20959,3.3,6uzh,2019-11-15T00:00:00Z,2020-03-04T00:00:00Z
EMD-10520,2.8,6tmg,2019-12-04T00:00:00Z,2020-12-16T00:00:00Z
EMD-10521,3.1,6tmh,2019-12-04T00:00:00Z,2020-12-16T00:00:00Z
EMD-10522,3.5,6tmi,2019-12-04T00:00:00Z,2020-12-16T00:00:00Z
EMD-10213,3.54,6sj7,2019-08-12T00:00:00Z,2019-12-18T00:00:00Z
EMD-10517,2.95,6tm2,2019-12-03T00:00:00Z,2020-10-21T00:00:00Z
EMD-10348,3.57,,2019-10-01T00:00:00Z,2019-12-18T00:00:00Z
EMD-10279,3.33,6sp2,2019-08-30T00:00:00Z,2020-01-01T00:00:00Z
EMD-10214,3.7,6sjb,2019-08-13T00:00:00Z,2020-01-01T00:00:00Z
EMD-10215,4.1,6sje,2019-08-13T00:00:00Z,2020-01-01T00:00:00Z
EMD-10216,3.9,6sjf,2019-08-13T00:00:00Z,2020-01-01T00:00:00Z
EMD-10217,3.8,6sjg,2019-08-13T00:00:00Z,2020-01-01T00:00:00Z
EMD-10370,3.8,6t2v,2019-10-09T00:00:00Z,2020-01-01T00:00:00Z
EMD-10369,3.6,6t2u,2019-10-09T00:00:00Z,2020-01-01T00:00:00Z
EMD-10296,3.18,6ssk,2019-09-08T00:00:00Z,2020-01-01T00:00:00Z
EMD-10297,3.77,6ssl,2019-09-08T00:00:00Z,2020-01-01T00:00:00Z
EMD-20952,3.6,6uz7,2019-11-14T00:00:00Z,2020-01-15T00:00:00Z
EMD-20849,3.77,6uqk,2019-10-20T00:00:00Z,2020-01-15T00:00:00Z
EMD-20850,4.5,,2019-10-20T00:00:00Z,2020-01-15T00:00:00Z
EMD-20711,3.4,,2019-09-12T00:00:00Z,2020-01-15T00:00:00Z
EMD-20248,3.1,6p4g,2019-05-27T00:00:00Z,2019-09-18T00:00:00Z
EMD-20527,4.19,6pz8,2019-07-31T00:00:00Z,2019-10-09T00:00:00Z
EMD-20556,4.1,6q16,2019-08-02T00:00:00Z,2019-10-23T00:00:00Z
EMD-20550,4.9,6q0j,2019-08-01T00:00:00Z,2019-10-09T00:00:00Z
EMD-20474,3.6,,2019-07-16T00:00:00Z,2020-08-12T00:00:00Z
EMD-4960,3.9,6rny,2019-05-09T00:00:00Z,2019-09-25T00:00:00Z
EMD-4692,4.2,6r0c,2019-03-12T00:00:00Z,2019-09-25T00:00:00Z
EMD-4693,3.5,,2019-03-12T00:00:00Z,2019-09-25T00:00:00Z
EMD-20708,3.9,6uan,2019-09-11T00:00:00Z,2019-09-25T00:00:00Z
EMD-4468,3.7,6q6i,2018-12-11T00:00:00Z,2019-09-25T00:00:00Z
EMD-20735,4.2,6uda,2019-09-19T00:00:00Z,2019-10-02T00:00:00Z
EMD-20692,4.0,6u8y,2019-09-06T00:00:00Z,2020-09-09T00:00:00Z
EMD-20682,3.2,6u88,2019-09-04T00:00:00Z,2019-10-16T00:00:00Z
EMD-20694,3.8,6u96,2019-09-06T00:00:00Z,2020-05-13T00:00:00Z
EMD-20678,4.0,6u86,2019-09-04T00:00:00Z,2019-10-16T00:00:00Z
EMD-20703,3.3,6u9w,2019-09-09T00:00:00Z,2019-10-23T00:00:00Z
EMD-20689,4.67,6u8q,2019-09-05T00:00:00Z,2020-02-05T00:00:00Z
EMD-9974,4.1,6kfk,2019-07-08T00:00:00Z,2019-10-16T00:00:00Z
EMD-9205,2.9,6mrm,2018-10-14T00:00:00Z,2019-10-16T00:00:00Z
EMD-9955,2.7,6kac,2019-06-21T00:00:00Z,2019-10-23T00:00:00Z
EMD-9956,3.4,6kad,2019-06-21T00:00:00Z,2019-10-23T00:00:00Z
EMD-9957,3.73,6kaf,2019-06-22T00:00:00Z,2019-10-23T00:00:00Z
EMD-10120,4.0,6s8f,2019-07-09T00:00:00Z,2019-10-30T00:00:00Z
EMD-4717,4.5,6r3b,2019-03-19T00:00:00Z,2019-10-23T00:00:00Z
EMD-4716,4.0,6r3a,2019-03-19T00:00:00Z,2019-10-23T00:00:00Z
EMD-9794,3.3,6jcq,2019-01-30T00:00:00Z,2019-10-23T00:00:00Z
EMD-9795,3.07,6jcr,2019-01-30T00:00:00Z,2019-10-23T00:00:00Z
EMD-4459,3.8,6q3g,2018-12-04T00:00:00Z,2019-11-06T00:00:00Z
EMD-4912,4.6,6rkv,2019-04-30T00:00:00Z,2019-11-06T00:00:00Z
EMD-4456,4.28,,2018-12-02T00:00:00Z,2019-11-06T00:00:00Z
EMD-4868,2.76,6rfl,2019-04-15T00:00:00Z,2019-12-11T00:00:00Z
